Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Free-Range Raw Wildflower Honey 6-Pack,FarmGold Goods,PANT-001179,890100787231,Pantry & Dry Goods,120,jar,561.72,1037.83,2027-04-09,Aisle 06,ambient
Desi Garlic & Herb Tender Coconut Water 4-Pack,Tata Springs,BEVE-001180,890100787232,Beverages,85,bottle,276.74,429.50,2027-01-15,Aisle 06,chilled
Signature Cinnamon Spice Surface Floor Cleaner Rose 250g,Kaveri Botanicals,HOUS-001181,890100787233,Household & Personal Care,74,box,231.14,420.33,2027-03-14,Aisle 11,ambient
Royal Chatpata Masala Butter Croissants 2-Pack,Dabur Botanicals,BAKE-001182,890100787234,Bakery & Deli,7,pcs,265.20,342.67,2026-09-09,Aisle 04,ambient
Wildcrafted Pista Almond Electrolyte Energy Drink 200ml,Ganga Co.,BEVE-001183,890100787235,Beverages,240,carton,26.74,49.25,2026-08-23,Aisle 06,ambient
Roasted Tulsi Honey Ricotta Fresh 250g,Organic Tattva Foods,DAIR-001184,890100787236,Dairy & Eggs,173,packet,426.98,676.10,2026-09-09,Aisle 02,chilled
Plant-Based Fresh Mint (Pudina) 50g,FarmGold Kitchens,FRES-001185,890100787237,Fresh Produce,165,kg,142.95,231.37,2026-09-02,Aisle 01,chilled
Golden Watermelon 10kg,Deccan Organics,FRES-001186,890100787238,Fresh Produce,162,kg,73.64,92.97,2026-09-11,Aisle 01,ambient
Desi Ladyfinger (Bhindi) 10kg,Dabur Springs,FRES-001187,890100787239,Fresh Produce,188,bunch,28.16,36.47,2026-09-17,Aisle 01,ambient
Country Style Wood-Fired Veggie Pizza 750ml,Deccan Naturals,FROZ-001188,890100787240,Frozen Foods,163,box,66.34,114.82,2027-03-12,Aisle 08,frozen
Aged Cold-Pressed Groundnut Oil 8-Pack,Amul Co.,PANT-001189,890100787241,Pantry & Dry Goods,95,bottle,678.43,891.19,2027-07-05,Aisle 06,ambient
Authentic Butter Murukku 150g,Nature Harvest Naturals,SNAC-001190,890100787242,Snacks & Confectionery,234,bar,360.87,495.72,2026-10-21,Aisle 10,ambient
Handcrafted Alphonso Mango Surface Floor Cleaner Rose 500g,Urban Roots Co.,HOUS-001191,890100787243,Household & Personal Care,125,bottle,158.73,289.69,2028-06-07,Aisle 12,ambient
Country Style Mosquito Vaporizer Refill 500ml,Tata Naturals,HOUS-001192,890100787244,Household & Personal Care,122,bottle,78.01,107.95,2028-03-23,Aisle 12,ambient
Grass-Fed Garlic & Herb Pasture Eggs 330ml,Vedic Fresh Milling,DAIR-001193,890100787245,Dairy & Eggs,188,box,263.87,411.20,2026-09-21,Aisle 03,chilled
Cured Mozzarella Shredded Snack Pack,Heritage Co.,DAIR-001194,890100787246,Dairy & Eggs,113,carton,166.24,220.39,2026-09-10,Aisle 03,chilled
Cured Cinnamon Spice Kulcha 4-Pack Family Pack,Ganga Botanicals,BAKE-001195,890100787247,Bakery & Deli,35,pack,35.29,50.33,2026-08-28,Aisle 03,chilled
Rustic Makhana Crunch Coconut Milk Canned 750ml,Nilgiri Milling,PANT-001196,890100787248,Pantry & Dry Goods,236,jar,375.93,656.82,2027-10-27,Aisle 06,ambient
Free-Range Rose Infused Cold Pressed Orange Juice 350g,Dabur Plantations,BEVE-001197,890100787249,Beverages,217,bag,210.49,327.62,2027-02-03,Aisle 06,chilled
Farm-Fresh Cardamom Spiced Himalayan Spring Water Value Pack,Himalayan Provisions,BEVE-001198,890100787250,Beverages,88,bottle,345.55,489.82,2026-08-28,Aisle 06,chilled
Stone-Ground Toasted Sesame Biodegradable Garbage Bags 1.5L,Himalayan Organics,HOUS-001199,890100787251,Household & Personal Care,111,packet,195.23,331.16,2027-06-12,Aisle 11,ambient
Natural Red Chilli & Garlic Unsalted White Butter 1L,Mother Dairy Foods,DAIR-001200,890100787252,Dairy & Eggs,166,bottle,463.82,659.67,2026-09-07,Aisle 02,chilled
Grass-Fed Kachi Ghani Mustard Crab Meat Fresh 10-Pack,Amul Agro,MEAT-001201,890100787253,Meat & Seafood,126,pcs,180.31,234.89,2026-09-03,Aisle 04,chilled
Homestyle Lentils Red Masoor 200ml,SunBrite Organics,PANT-001202,890100787254,Pantry & Dry Goods,188,packet,216.87,375.01,2027-06-25,Aisle 06,ambient
Natural 70% Dark Chocolate Bar 400g,Heritage Kitchens,SNAC-001203,890100787255,Snacks & Confectionery,49,box,303.75,502.66,2027-02-16,Aisle 09,ambient
Rustic Garlic & Herb Lentils Red Masoor Snack Pack,Everest Dairy,PANT-001204,890100787256,Pantry & Dry Goods,39,packet,181.97,291.55,2027-04-24,Aisle 08,ambient
Smoked Fresh Rohu Fish Family Pack,Satvik Goods,MEAT-001205,890100787257,Meat & Seafood,98,kg,367.85,566.66,2026-08-30,Aisle 04,chilled
Wildcrafted Paneer Tikka Deli 50g,Mother Dairy Foods,BAKE-001206,890100787258,Bakery & Deli,39,pcs,211.05,269.17,2026-09-10,Aisle 03,ambient
Cold-Pressed Toasted Sesame Kabuli Chana Large 4-Pack,Amul Mills,PANT-001207,890100787259,Pantry & Dry Goods,14,can,345.48,496.48,2028-08-12,Aisle 06,ambient
Select Tulsi Honey Hash Browns 6pk 350g,Pashmina Milling,FROZ-001208,890100787260,Frozen Foods,232,pack,289.40,526.78,2027-02-01,Aisle 08,frozen
Sweet Pineapples 6-Pack,Nature Harvest Dairy,FRES-001209,890100787261,Fresh Produce,103,kg,25.00,42.13,2026-09-06,Aisle 02,chilled
Sweet Kashmiri Saffron Chicken Drumsticks 10-Pack,Bhoomi Harvest,MEAT-001210,890100787262,Meat & Seafood,98,pack,232.12,330.17,2026-08-31,Aisle 04,chilled
Unpolished Vanilla Bean Mutton Curry Cut 10-Pack,Nilgiri Naturals,MEAT-001211,890100787263,Meat & Seafood,16,pack,870.40,1316.89,2026-09-03,Aisle 04,chilled
Signature Kitchen Paper Towels 4-Roll 1L,Himalayan Botanicals,HOUS-001212,890100787264,Household & Personal Care,13,pack,544.68,782.37,2029-01-27,Aisle 11,ambient
Farm-Fresh Truffle Infused Soan Papdi Box 5L,Catch Plantations,SNAC-001213,890100787265,Snacks & Confectionery,93,bar,117.83,213.81,2027-03-03,Aisle 09,ambient
Rustic Goat Mince Premium 5kg,Himalayan Organics,MEAT-001214,890100787266,Meat & Seafood,231,pcs,652.74,953.23,2026-09-03,Aisle 04,chilled
Cold-Pressed Mint Lime Himalayan Spring Water Value Pack,Heritage Goods,BEVE-001215,890100787267,Beverages,57,can,201.24,365.64,2027-03-06,Aisle 05,chilled
Artisan Kashmiri Saffron Granola Health Bars 330ml,Kaveri Provisions,SNAC-001216,890100787268,Snacks & Confectionery,34,tub,330.05,500.42,2026-11-10,Aisle 10,ambient
Premium Makhana Crunch Organic Rolled Oats 400g,Ganga Botanicals,PANT-001217,890100787269,Pantry & Dry Goods,63,can,296.43,521.65,2027-08-31,Aisle 07,ambient
Roasted Tandoori Smoked Surmai Steaks 150g,Deccan Springs,MEAT-001218,890100787270,Meat & Seafood,97,pcs,749.78,1311.16,2026-08-29,Aisle 05,chilled
Zero-Sugar Kashmiri Saffron Cauliflower 100g,Himalayan Milling,FRES-001219,890100787271,Fresh Produce,119,pcs,99.08,168.48,2026-08-26,Aisle 02,chilled
Stone-Ground Spicy Peanut Chikki 5kg,Urban Roots Farms,SNAC-001220,890100787272,Snacks & Confectionery,172,bar,301.53,426.97,2027-05-07,Aisle 10,ambient
Low-Sodium Nagpur Orange Poha Thick Flakes 8-Pack,Himalayan Kitchens,PANT-001221,890100787273,Pantry & Dry Goods,226,jar,246.74,385.38,2028-06-30,Aisle 07,ambient
Pure Cardamom Spiced Pita Bread 200ml,Everest Milling,BAKE-001222,890100787274,Bakery & Deli,192,pcs,250.38,315.67,2026-09-04,Aisle 03,ambient
Roasted Dishwash Gel Lemon 200ml,Mother Dairy Goods,HOUS-001223,890100787275,Household & Personal Care,93,pack,578.49,788.45,2026-08-28,Aisle 12,ambient
Homestyle Fresh Rohu Fish 1L,Vedic Fresh Botanicals,MEAT-001224,890100787276,Meat & Seafood,132,pack,184.49,300.93,2026-09-01,Aisle 05,chilled
Sun-Dried Frozen Veg Momos 200g,Satvik Provisions,FROZ-001225,890100787277,Frozen Foods,89,bag,189.61,306.24,2026-12-03,Aisle 08,frozen
Handcrafted Garlic Bulbs 2kg,Nilgiri Milling,FRES-001226,890100787278,Fresh Produce,8,pack,65.69,100.83,2026-09-04,Aisle 02,chilled
Authentic Jalapeno Lime Banana Chips Kerala Style 2kg,Pure Vedic Dairy,SNAC-001227,890100787279,Snacks & Confectionery,224,box,228.94,331.88,2027-02-28,Aisle 10,ambient
Spiced Buffalo Milk 250g,Deccan Goods,DAIR-001228,890100787280,Dairy & Eggs,201,box,134.21,235.15,2026-09-25,Aisle 03,chilled
Artisan Butter Murukku 1kg,Tata Kitchens,SNAC-001229,890100787281,Snacks & Confectionery,225,box,437.93,755.92,2026-11-27,Aisle 09,ambient
Aged Flavored Yogurt 200ml,Desi Organics Mills,DAIR-001230,890100787282,Dairy & Eggs,25,box,394.31,554.62,2026-09-05,Aisle 03,chilled
Country Style Smoked Paprika Organic Brown Sugar Family Pack,Organic Tattva Goods,PANT-001231,890100787283,Pantry & Dry Goods,35,can,379.62,510.98,2027-05-31,Aisle 07,ambient
Extra-Virgin Dark Chocolate Pears 10-Pack,Everest Botanicals,FRES-001232,890100787284,Fresh Produce,182,bag,112.58,174.09,2026-09-02,Aisle 02,chilled
Crisp Cinnamon Spice Surface Floor Cleaner Rose 6-Pack,SunBrite Naturals,HOUS-001233,890100787285,Household & Personal Care,195,box,216.30,365.21,2028-07-29,Aisle 11,ambient
Spiced Boneless Chicken Breast 12-Pack,Vedic Fresh Naturals,MEAT-001234,890100787286,Meat & Seafood,109,kg,747.13,1102.41,2026-09-03,Aisle 05,chilled
Raw Sea Salt Biodegradable Garbage Bags 200ml,Dabur Harvest,HOUS-001235,890100787287,Household & Personal Care,77,packet,399.19,573.54,2028-11-01,Aisle 11,ambient
Premium Nagpur Orange Paneer Block 750ml,Desi Organics Milling,DAIR-001236,890100787288,Dairy & Eggs,152,tub,115.22,191.74,2026-09-13,Aisle 03,chilled
Grass-Fed Parmigiano-Reggiano 2-Pack,Green Earth Mills,DAIR-001237,890100787289,Dairy & Eggs,120,bottle,455.11,569.08,2026-09-25,Aisle 03,chilled
Zero-Sugar Pista Almond Garlic Naan Frozen 4pk 200ml,Royal Indian Milling,FROZ-001238,890100787290,Frozen Foods,241,box,369.60,477.29,2027-08-26,Aisle 09,frozen
Gourmet Coconut Cream Mutton Curry Cut 200ml,Nature Harvest Springs,MEAT-001239,890100787291,Meat & Seafood,128,kg,181.56,316.38,2026-08-29,Aisle 05,chilled
Extra-Virgin Alphonso Mango Chicken Keema 10kg,Everest Mills,MEAT-001240,890100787292,Meat & Seafood,49,kg,673.42,860.65,2026-09-02,Aisle 05,chilled
Pure Cinnamon Spice Diet Mixture Namkeen 250g,Green Earth Springs,SNAC-001241,890100787293,Snacks & Confectionery,149,packet,327.47,545.40,2026-11-30,Aisle 10,ambient
Signature Masala Chai Soan Papdi Box 5L,Catch Provisions,SNAC-001242,890100787294,Snacks & Confectionery,128,box,355.40,615.42,2026-11-13,Aisle 09,ambient
Gluten-Free Multigrain Tortillas 1kg,Desi Organics Springs,BAKE-001243,890100787295,Bakery & Deli,138,pcs,142.88,205.30,2026-08-22,Aisle 03,ambient
Free-Range Basa Fish Fillets 250ml,Fortune Goods,MEAT-001244,890100787296,Meat & Seafood,98,pcs,331.57,572.56,2026-09-03,Aisle 05,chilled
Stone-Ground Frozen Green Peas 24-Pack,Amul Plantations,FROZ-001245,890100787297,Frozen Foods,88,tub,354.16,487.53,2027-02-12,Aisle 09,frozen
Organic Desi Cow Ghee 8-Pack,Green Earth Milling,DAIR-001246,890100787298,Dairy & Eggs,104,pack,502.87,711.02,2026-09-13,Aisle 03,chilled
Royal Matcha Green Tea Dishwash Gel Lemon 200ml,Saffola Naturals,HOUS-001247,890100787299,Household & Personal Care,152,bottle,136.18,239.99,2028-01-08,Aisle 12,ambient
Signature Iced Lemon Tea 24-Pack,Pure Vedic Milling,BEVE-001248,890100787300,Beverages,105,bag,429.07,718.44,2026-12-21,Aisle 05,ambient
Aged Banana Chips Kerala Style 5kg,SunBrite Co.,SNAC-001249,890100787301,Snacks & Confectionery,189,bar,312.38,396.04,2026-08-17,Aisle 10,ambient
Gluten-Free Mint Lime Cold-Pressed Groundnut Oil 1kg,Himalayan Organics,PANT-001250,890100787302,Pantry & Dry Goods,140,bottle,168.34,233.81,2026-08-29,Aisle 06,ambient
Country Style Chicken Frankfurters 6-Pack,Organic Tattva Agro,BAKE-001251,890100787303,Bakery & Deli,205,pack,134.90,213.87,2026-08-31,Aisle 04,chilled
Artisan Cardamom Spiced Ladyfinger (Bhindi) 10kg,Organic Tattva Agro,FRES-001252,890100787304,Fresh Produce,84,kg,48.34,87.74,2026-09-06,Aisle 02,chilled
Plant-Based Soan Papdi Box 1kg,Tata Agro,SNAC-001253,890100787305,Snacks & Confectionery,148,packet,101.61,158.69,2026-11-13,Aisle 10,ambient
Gluten-Free Sweet Potatoes 8-Pack,Amul Mills,FRES-001254,890100787306,Fresh Produce,196,bag,50.28,63.98,2026-09-07,Aisle 01,ambient
Low-Sodium Alphonso Mango Garlic Naan Frozen 4pk 350g,Tata Provisions,FROZ-001255,890100787307,Frozen Foods,91,packet,309.68,558.19,2027-07-05,Aisle 09,frozen
Zero-Sugar Herbal Hand Wash Neem 1.5L,Mother Dairy Harvest,HOUS-001256,890100787308,Household & Personal Care,71,tube,124.45,173.76,2028-06-05,Aisle 11,ambient
Organic Tulsi Honey Shampoo Anti-Dandruff 150g,Mother Dairy Co.,HOUS-001257,890100787309,Household & Personal Care,245,tube,527.28,859.41,2027-06-03,Aisle 12,ambient
Whole-Grain Kashmiri Saffron Mozzarella Shredded 200g,FarmGold Springs,DAIR-001258,890100787310,Dairy & Eggs,137,packet,274.21,437.92,2026-09-25,Aisle 02,chilled
Country Style Alphonso Mangoes 8-Pack,Heritage Foods,FRES-001259,890100787311,Fresh Produce,228,kg,128.19,188.41,2026-08-17,Aisle 01,ambient
Sun-Dried Caramelized Onion Banana Chips Kerala Style 12-Pack,Pure Vedic Farms,SNAC-001260,890100787312,Snacks & Confectionery,93,pack,97.99,160.58,2026-10-12,Aisle 09,ambient
Desi Bhujia Sev 250ml,Tata Milling,SNAC-001261,890100787313,Snacks & Confectionery,181,bag,229.02,408.87,2027-01-05,Aisle 09,ambient
Organic Fish Fingers Frozen 5kg,Desi Organics Farms,FROZ-001262,890100787314,Frozen Foods,125,packet,401.25,586.22,2026-08-21,Aisle 08,frozen
Plant-Based Watermelon 4-Pack,Urban Roots Foods,FRES-001263,890100787315,Fresh Produce,177,bunch,145.89,184.22,2026-09-06,Aisle 02,ambient
Organic Bhujia Sev 6-Pack,Nature Harvest Milling,SNAC-001264,890100787316,Snacks & Confectionery,179,bag,63.77,90.33,2027-01-27,Aisle 09,ambient
Smoked Kachi Ghani Mustard Banana Chips Kerala Style 750ml,Fortune Agro,SNAC-001265,890100787317,Snacks & Confectionery,235,bar,399.27,574.32,2027-02-19,Aisle 09,ambient
Sweet Garlic Naan Frozen 4pk 750ml,Pure Vedic Goods,FROZ-001266,890100787318,Frozen Foods,204,tub,315.85,525.93,2026-12-18,Aisle 08,frozen
Valley Fresh Ciabatta Roll 6-Pack,Catch Plantations,BAKE-001267,890100787319,Bakery & Deli,236,pcs,89.43,153.96,2026-09-04,Aisle 04,ambient
Raw Greek Yogurt 750ml,Himalayan Foods,DAIR-001268,890100787320,Dairy & Eggs,16,tub,506.80,856.26,2026-09-05,Aisle 03,chilled
Royal Flavored Yogurt 100g,Tata Agro,DAIR-001269,890100787321,Dairy & Eggs,70,packet,449.20,588.84,2026-09-22,Aisle 03,chilled
Signature Basa Fish Fillets 5L,Everest Co.,MEAT-001270,890100787322,Meat & Seafood,124,pack,214.14,333.97,2026-09-01,Aisle 05,chilled
Homestyle Organic Sharbati Atta 8-Pack,Fortune Farms,PANT-001271,890100787323,Pantry & Dry Goods,98,can,414.94,624.28,2027-01-29,Aisle 06,ambient
Premium Masala Chai Mosquito Vaporizer Refill 1kg,Everest Springs,HOUS-001272,890100787324,Household & Personal Care,32,tube,581.18,1022.77,2027-12-19,Aisle 11,ambient
Select Biodegradable Garbage Bags 4-Pack,Catch Plantations,HOUS-001273,890100787325,Household & Personal Care,61,tube,202.51,368.09,2026-08-19,Aisle 11,ambient
Roasted Kesar Pista Herbal Hand Wash Neem 10-Pack,Organic Tattva Goods,HOUS-001274,890100787326,Household & Personal Care,60,bottle,60.00,107.79,2028-06-21,Aisle 12,ambient
Wildcrafted Dark Chocolate Organic Brown Sugar Snack Pack,Satvik Milling,PANT-001275,890100787327,Pantry & Dry Goods,236,bottle,227.37,294.76,2027-08-23,Aisle 06,ambient
Cured Tulsi Honey Sourdough Loaf 4-Pack,Everest Provisions,BAKE-001276,890100787328,Bakery & Deli,93,box,155.39,274.43,2026-09-01,Aisle 04,ambient
Handcrafted Bottle Gourd (Lauki) 5kg,Nilgiri Farms,FRES-001277,890100787329,Fresh Produce,60,pack,62.92,81.67,2026-09-12,Aisle 01,ambient
Cold-Pressed Crab Meat Fresh 1kg,Heritage Goods,MEAT-001278,890100787330,Meat & Seafood,245,kg,226.55,353.04,2026-08-24,Aisle 05,chilled
Golden Bananas 24-Pack,Catch Botanicals,FRES-001279,890100787331,Fresh Produce,113,pcs,75.99,107.61,2026-09-12,Aisle 01,ambient
Aged Mint Lime Crab Meat Fresh 150g,Fortune Co.,MEAT-001280,890100787332,Meat & Seafood,204,pcs,363.89,493.66,2026-09-02,Aisle 04,chilled
Plant-Based Spicy Peanut Chikki 300g,Catch Dairy,SNAC-001281,890100787333,Snacks & Confectionery,194,box,118.80,165.71,2026-12-13,Aisle 10,ambient
Unpolished Tandoori Smoked Catla Fish Steaks 150g,Bhoomi Springs,MEAT-001282,890100787334,Meat & Seafood,84,kg,823.10,1277.07,2026-09-02,Aisle 05,chilled
Golden Nagpur Orange Paneer Paratha Frozen 10-Pack,Tata Botanicals,FROZ-001283,890100787335,Frozen Foods,85,bag,359.44,468.06,2027-08-15,Aisle 08,frozen
Gluten-Free Toasted Sesame Boneless Chicken Breast Value Pack,Ganga Agro,MEAT-001284,890100787336,Meat & Seafood,52,kg,872.68,1524.35,2026-08-28,Aisle 05,chilled
Heritage Toasted Sesame Watermelon 250ml,Dabur Goods,FRES-001285,890100787337,Fresh Produce,205,bunch,96.42,165.58,2026-08-29,Aisle 01,ambient
Smoked Kaju Katli Sweet Box Value Pack,Vedic Fresh Provisions,SNAC-001286,890100787338,Snacks & Confectionery,113,packet,270.97,367.33,2026-11-29,Aisle 10,ambient
Pure Parmigiano-Reggiano 750g,Mother Dairy Botanicals,DAIR-001287,890100787339,Dairy & Eggs,200,box,391.35,610.82,2026-09-03,Aisle 03,chilled
Gourmet Fruit Cake Slice Family Pack,Pashmina Springs,BAKE-001288,890100787340,Bakery & Deli,76,pcs,43.74,63.12,2026-08-28,Aisle 04,ambient
Crisp Rose Infused Cold Pressed Orange Juice 12-Pack,Patanjali Provisions,BEVE-001289,890100787341,Beverages,14,box,340.46,523.38,2027-04-16,Aisle 06,chilled
Cold-Pressed Chana Dal Polished 250ml,Nilgiri Organics,PANT-001290,890100787342,Pantry & Dry Goods,195,bag,311.46,554.65,2028-03-03,Aisle 08,ambient
Cured Atlantic Salmon Fillet 24-Pack,Himalayan Kitchens,MEAT-001291,890100787343,Meat & Seafood,106,pack,903.15,1344.19,2026-08-29,Aisle 04,chilled
Sweet Basa Fish Fillets 200ml,Pure Vedic Milling,MEAT-001292,890100787344,Meat & Seafood,49,kg,812.77,1229.02,2026-09-03,Aisle 04,chilled
Natural Dry Fruits Trail Mix 6-Pack,Satvik Provisions,SNAC-001293,890100787345,Snacks & Confectionery,187,box,414.05,534.03,2027-04-18,Aisle 09,ambient
Plant-Based Rose Infused Pomegranates 1.5L,Mother Dairy Agro,FRES-001294,890100787346,Fresh Produce,133,bunch,137.10,207.58,2026-09-02,Aisle 02,ambient
Cured Bananas 8-Pack,Pure Vedic Kitchens,FRES-001295,890100787347,Fresh Produce,185,bunch,99.45,179.67,2026-09-11,Aisle 01,chilled
Gourmet Cardamom Spiced Masala CTC Tea 750ml,Vedic Fresh Plantations,BEVE-001296,890100787348,Beverages,29,bag,66.61,121.53,2027-07-19,Aisle 05,ambient
Signature Alphonso Mango Organic Sharbati Atta 1.5L,Heritage Mills,PANT-001297,890100787349,Pantry & Dry Goods,81,bag,220.49,355.32,2027-08-26,Aisle 07,ambient
Cured Makhana Crunch Iced Lemon Tea 1.5L,Nature Harvest Agro,BEVE-001298,890100787350,Beverages,147,box,86.12,116.63,2026-08-18,Aisle 06,chilled
Extra-Virgin Truffle Infused Garlic Naan Frozen 4pk 2kg,Mother Dairy Harvest,FROZ-001299,890100787351,Frozen Foods,10,packet,360.32,637.25,2027-01-15,Aisle 08,frozen
Organic Kesar Pista Guava Chilli Juice 750g,Tata Organics,BEVE-001300,890100787352,Beverages,113,box,158.26,218.03,2027-03-05,Aisle 05,chilled
Royal Edamame Pods 24-Pack,Amul Naturals,FROZ-001301,890100787353,Frozen Foods,40,tub,300.69,499.58,2027-07-28,Aisle 09,frozen
Natural Rose Infused California Almonds 750ml,Catch Dairy,SNAC-001302,890100787354,Snacks & Confectionery,17,tub,44.08,68.27,2027-05-25,Aisle 10,ambient
Zero-Sugar Chatpata Masala Greek Yogurt Family Pack,Ganga Milling,DAIR-001303,890100787355,Dairy & Eggs,147,carton,33.23,51.94,2026-09-18,Aisle 03,chilled
Golden Vanilla Bean Cow Milk 250ml,Green Earth Mills,DAIR-001304,890100787356,Dairy & Eggs,25,box,345.06,519.44,2026-08-27,Aisle 03,chilled
Zero-Sugar Pista Almond Kitchen Paper Towels 4-Roll 5kg,Royal Indian Mills,HOUS-001305,890100787357,Household & Personal Care,72,bottle,389.67,528.74,2029-04-10,Aisle 12,ambient
Sweet Sea Salt Roasted Salted Cashews 10kg,Vedic Fresh Goods,SNAC-001306,890100787358,Snacks & Confectionery,175,packet,35.49,47.72,2027-02-20,Aisle 09,ambient
Unpolished Mozzarella Shredded 1kg,Amul Kitchens,DAIR-001307,890100787359,Dairy & Eggs,220,packet,45.28,79.92,2026-09-09,Aisle 02,chilled
Aged Caramelized Onion Organic Brown Sugar 150g,Patanjali Organics,PANT-001308,890100787360,Pantry & Dry Goods,245,can,583.55,918.90,2027-07-16,Aisle 06,ambient
Select Paneer Tikka Deli 1L,Mother Dairy Agro,BAKE-001309,890100787361,Bakery & Deli,144,pack,268.44,429.58,2026-09-04,Aisle 03,chilled
Free-Range Biodegradable Garbage Bags 10kg,Satvik Milling,HOUS-001310,890100787362,Household & Personal Care,46,tube,110.38,147.92,2027-09-08,Aisle 11,ambient
Whole-Grain Paneer Paratha Frozen 750g,Kaveri Organics,FROZ-001311,890100787363,Frozen Foods,146,tub,103.61,144.53,2026-12-13,Aisle 09,frozen
Valley Fresh Apple Cider Vinegar Drink 500g,Urban Roots Organics,BEVE-001312,890100787364,Beverages,141,box,255.02,430.55,2026-09-15,Aisle 06,chilled
Homestyle Nagpur Orange Herbal Hand Wash Neem 200ml,Organic Tattva Naturals,HOUS-001313,890100787365,Household & Personal Care,132,packet,591.71,1042.67,2027-03-01,Aisle 12,ambient
Cured Matcha Green Tea Organic Green Tea 1kg,Deccan Kitchens,BEVE-001314,890100787366,Beverages,236,carton,164.71,251.83,2027-08-20,Aisle 05,ambient
Heritage Cardamom Spiced Soan Papdi Box 500ml,Pashmina Agro,SNAC-001315,890100787367,Snacks & Confectionery,149,bar,301.94,499.82,2027-03-21,Aisle 10,ambient
Crisp Pink Himalayan Salt 100g,FarmGold Botanicals,PANT-001316,890100787368,Pantry & Dry Goods,172,jar,678.58,1070.45,2027-10-23,Aisle 06,ambient
